"","ensembl","tissue_r5_TMM","nCPM_5_TMM","nCPM_placenta_TMM","nCPM_ratio_TMM","tissue_r5_DESq","nCPM_5_DESq","nCPM_placenta_DESq","nCPM_ratio_DESq","hgnc_symbol","description"
"1","ENSG00000000971","male_brain",20.6861485863348,5.49486149736161,3.76463512251717,"male_brain",26.7912874587798,5.51929731887563,4.85411202023043,"CFH","complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]"
"2","ENSG00000143479","male_brain",7.20077396880718,1.56876020852008,4.59010493107813,"male_muscle",7.63176105904955,1.63231777676605,4.67541379973794,"DYRK3","dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]"
"3","ENSG00000135744","male_brain",5.64709643185041,1.13781582209837,4.96310239510994,"male_lung",5.01574071504744,1.16418823023346,4.30835889316765,"AGT","angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]"
"4","ENSG00000152284","male_brain",6.45128347244996,1.80425016208889,3.57560365408582,"male_lung",7.59492242948793,1.84989902430161,4.10558756435651,"TCF7L1","transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640]"
"5","ENSG00000136542","male_brain",1.28379906336015,0.161239821262377,7.96204717487929,"male_brain",1.71197692752641,0.163919014873623,10.4440410945997,"GALNT5","polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]"
"6","ENSG00000172878","male_brain",9.80941463126208,2.15045305811821,4.56155720034455,"male_liver",8.34928861447458,2.23734510428459,3.73178397846868,"METAP1D","methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]"
"7","ENSG00000132330","male_brain",2.98895619691358,0.490114848591819,6.09848121415082,"male_lung",2.59782178905846,0.508266812499705,5.11113794009513,"SCLY","selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]"
"8","ENSG00000121210","male_brain",53.5655541857765,8.98010082688438,5.96491678861928,"male_lung",47.1999247519225,9.27721861996082,5.08772366864001,"TMEM131L","transmembrane 131 like [Source:HGNC Symbol;Acc:HGNC:29146]"
"9","ENSG00000164649","male_brain",19.8498024387529,5.80405961865904,3.41998596550236,"male_muscle",19.2986237814374,5.99687867037318,3.21811142799667,"CDCA7L","cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]"
"10","ENSG00000157214","male_brain",5.16717997128876,0.970785867582614,5.32267737287495,"male_brain",6.79211938509613,1.01423026635516,6.69682182676817,"STEAP2","STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]"
